,TM,gmp_people,gmp_congest,Origin
4545,2019071207,1721,N,김포공항
4546,2019071208,1223,N,김포공항
4547,2019071209,1777,N,김포공항
4548,2019071210,1710,N,김포공항
4549,2019071211,1461,N,김포공항
4550,2019071212,1453,N,김포공항
4551,2019071213,1869,N,김포공항
4552,2019071214,2045,Y,김포공항
4553,2019071215,2417,Y,김포공항
4554,2019071216,1262,N,김포공항
4555,2019071217,1052,N,김포공항
4556,2019071218,2979,Y,김포공항
4557,2019071219,1642,N,김포공항
4558,2019071220,740,N,김포공항
4559,2019071221,618,N,김포공항
4560,2019071306,2678,Y,김포공항
4561,2019071307,2260,Y,김포공항
4562,2019071308,1547,N,김포공항
4563,2019071309,1685,N,김포공항
4564,2019071310,1992,Y,김포공항
4565,2019071311,1892,N,김포공항
4566,2019071312,1545,N,김포공항
4567,2019071313,1593,N,김포공항
4568,2019071314,2153,Y,김포공항
4569,2019071315,2711,Y,김포공항
4570,2019071316,793,N,김포공항
4571,2019071317,1124,N,김포공항
4572,2019071318,2614,Y,김포공항
4573,2019071319,1523,N,김포공항
4574,2019071320,853,N,김포공항
4575,2019071321,307,N,김포공항
4576,2019071406,3010,Y,김포공항
4577,2019071407,2070,Y,김포공항
4578,2019071408,1279,N,김포공항
4579,2019071409,1740,N,김포공항
4580,2019071410,1918,N,김포공항
4581,2019071411,1678,N,김포공항
4582,2019071412,1722,N,김포공항
4583,2019071413,1753,N,김포공항
4584,2019071414,2660,Y,김포공항
4585,2019071415,2650,Y,김포공항
4586,2019071416,1206,N,김포공항
4587,2019071417,1068,N,김포공항
4588,2019071418,3032,Y,김포공항
4589,2019071419,1838,N,김포공항
4590,2019071420,785,N,김포공항
4591,2019071421,476,N,김포공항
4592,2019071506,3064,Y,김포공항
4593,2019071507,2215,Y,김포공항
4594,2019071508,1503,N,김포공항
4595,2019071509,1910,Y,김포공항
4596,2019071510,1745,N,김포공항
4597,2019071511,1936,Y,김포공항
4598,2019071512,1529,N,김포공항
4599,2019071513,1690,N,김포공항
4600,2019071514,1955,N,김포공항
4601,2019071515,2265,Y,김포공항
4602,2019071516,1041,N,김포공항
4603,2019071517,1092,N,김포공항
4604,2019071518,2485,Y,김포공항
4605,2019071519,1369,N,김포공항
4606,2019071520,787,N,김포공항
4607,2019071521,117,N,김포공항
4608,2019071606,2541,Y,김포공항
4609,2019071607,1995,N,김포공항
4610,2019071608,1499,N,김포공항
4611,2019071609,1642,N,김포공항
4612,2019071610,1800,N,김포공항
4613,2019071611,1715,N,김포공항
4614,2019071612,1413,N,김포공항
4615,2019071613,1699,N,김포공항
4616,2019071614,1757,N,김포공항
4617,2019071615,2273,Y,김포공항
4618,2019071616,802,N,김포공항
4619,2019071617,1003,N,김포공항
4620,2019071618,2572,Y,김포공항
4621,2019071619,1395,N,김포공항
4622,2019071620,651,N,김포공항
4623,2019071621,213,N,김포공항
4624,2019071706,2720,Y,김포공항
4625,2019071707,2268,Y,김포공항
4626,2019071708,1404,N,김포공항
4627,2019071709,1855,N,김포공항
4628,2019071710,1834,N,김포공항
4629,2019071711,1600,N,김포공항
4630,2019071712,1394,N,김포공항
4631,2019071713,1789,N,김포공항
4632,2019071714,1898,N,김포공항
4633,2019071715,2478,Y,김포공항
4634,2019071716,1182,N,김포공항
4635,2019071717,855,N,김포공항
4636,2019071718,2537,Y,김포공항
4637,2019071719,1632,N,김포공항
4638,2019071720,649,N,김포공항
4639,2019071721,322,N,김포공항
4640,2019071806,2612,Y,김포공항
4641,2019071807,2190,Y,김포공항
4642,2019071808,1252,N,김포공항
4643,2019071809,1863,N,김포공항
4644,2019071810,1807,N,김포공항
4645,2019071811,1738,N,김포공항
4646,2019071812,1387,N,김포공항
4647,2019071813,1619,N,김포공항
4648,2019071814,2202,Y,김포공항
4649,2019071815,2465,Y,김포공항
4650,2019071816,1117,N,김포공항
4651,2019071817,1324,N,김포공항
4652,2019071818,2564,Y,김포공항
4653,2019071819,1652,N,김포공항
4654,2019071820,682,N,김포공항
4655,2019071821,328,N,김포공항
4656,2019071906,2396,Y,김포공항
4657,2019071907,1586,N,김포공항
4658,2019071908,1332,N,김포공항
4659,2019071909,1713,N,김포공항
4660,2019071910,1520,N,김포공항
4661,2019071911,1422,N,김포공항
4662,2019071912,1421,N,김포공항
4663,2019071913,1575,N,김포공항
4664,2019071914,1838,N,김포공항
4665,2019071915,2230,Y,김포공항
4666,2019071916,1229,N,김포공항
4667,2019071917,1004,N,김포공항
4668,2019071918,2703,Y,김포공항
4669,2019071919,1563,N,김포공항
4670,2019071920,723,N,김포공항
4671,2019071921,512,N,김포공항
4672,2019072006,1894,N,김포공항
4673,2019072007,1682,N,김포공항
4674,2019072008,859,N,김포공항
4675,2019072009,1065,N,김포공항
4676,2019072010,1699,N,김포공항
4677,2019072011,1490,N,김포공항
4678,2019072012,1371,N,김포공항
4679,2019072013,1355,N,김포공항
4680,2019072014,2344,Y,김포공항
4681,2019072015,2416,Y,김포공항
4682,2019072016,829,N,김포공항
4683,2019072017,1007,N,김포공항
4684,2019072018,2551,Y,김포공항
4685,2019072019,1480,N,김포공항
4686,2019072020,883,N,김포공항
4687,2019072021,280,N,김포공항
4688,2019072106,3251,Y,김포공항
4689,2019072107,1992,Y,김포공항
4690,2019072108,1375,N,김포공항
4691,2019072109,1843,N,김포공항
4692,2019072110,1964,N,김포공항
4693,2019072111,1677,N,김포공항
4694,2019072112,1722,N,김포공항
4695,2019072113,1762,N,김포공항
4696,2019072114,2519,Y,김포공항
4697,2019072115,2399,Y,김포공항
4698,2019072116,1114,N,김포공항
4699,2019072117,929,N,김포공항
4700,2019072118,2694,Y,김포공항
4701,2019072119,1542,N,김포공항
4702,2019072120,644,N,김포공항
4703,2019072121,398,N,김포공항
4704,2019072206,3143,Y,김포공항
4705,2019072207,2027,Y,김포공항
4706,2019072208,1400,N,김포공항
4707,2019072209,1997,Y,김포공항
4708,2019072210,1939,Y,김포공항
4709,2019072211,1888,N,김포공항
4710,2019072212,1476,N,김포공항
4711,2019072213,1674,N,김포공항
4712,2019072214,1967,Y,김포공항
4713,2019072215,2371,Y,김포공항
4714,2019072216,938,N,김포공항
4715,2019072217,1123,N,김포공항
4716,2019072218,2551,Y,김포공항
4717,2019072219,1398,N,김포공항
4718,2019072220,914,N,김포공항
4719,2019072221,223,N,김포공항
4720,2019072306,2409,Y,김포공항
4721,2019072307,2162,Y,김포공항
4722,2019072308,1451,N,김포공항
4723,2019072309,1525,N,김포공항
4724,2019072310,1702,N,김포공항
4725,2019072311,1614,N,김포공항
4726,2019072312,1259,N,김포공항
4727,2019072313,1554,N,김포공항
4728,2019072314,1707,N,김포공항
4729,2019072315,2261,Y,김포공항
4730,2019072316,844,N,김포공항
4731,2019072317,1008,N,김포공항
4732,2019072318,2464,Y,김포공항
4733,2019072319,1336,N,김포공항
4734,2019072320,734,N,김포공항
4735,2019072321,281,N,김포공항
4736,2019072406,2657,Y,김포공항
4737,2019072407,2201,Y,김포공항
4738,2019072408,1420,N,김포공항
4739,2019072409,2092,Y,김포공항
4740,2019072410,1990,Y,김포공항
4741,2019072411,1718,N,김포공항
4742,2019072412,1364,N,김포공항
4743,2019072413,1573,N,김포공항
4744,2019072414,2113,Y,김포공항
4745,2019072415,2473,Y,김포공항
4746,2019072416,1074,N,김포공항
4747,2019072417,862,N,김포공항
4748,2019072418,2457,Y,김포공항
4749,2019072419,1782,N,김포공항
4750,2019072420,917,N,김포공항
4751,2019072421,293,N,김포공항
4752,2019072506,2596,Y,김포공항
4753,2019072507,2372,Y,김포공항
4754,2019072508,1366,N,김포공항
4755,2019072509,1975,N,김포공항
4756,2019072510,1989,N,김포공항
4757,2019072511,1765,N,김포공항
4758,2019072512,1333,N,김포공항
4759,2019072513,1672,N,김포공항
4760,2019072514,2208,Y,김포공항
4761,2019072515,2391,Y,김포공항
4762,2019072516,1104,N,김포공항
4763,2019072517,1299,N,김포공항
4764,2019072518,2457,Y,김포공항
4765,2019072519,1603,N,김포공항
4766,2019072520,679,N,김포공항
4767,2019072521,294,N,김포공항
4768,2019072606,2668,Y,김포공항
4769,2019072607,1667,N,김포공항
4770,2019072608,1494,N,김포공항
4771,2019072609,1937,N,김포공항
4772,2019072610,1835,N,김포공항
4773,2019072611,1665,N,김포공항
4774,2019072612,1388,N,김포공항
4775,2019072613,1668,N,김포공항
4776,2019072614,1856,N,김포공항
4777,2019072615,2251,Y,김포공항
4778,2019072616,1223,N,김포공항
4779,2019072617,1007,N,김포공항
4780,2019072618,2826,Y,김포공항
4781,2019072619,1689,N,김포공항
4782,2019072620,823,N,김포공항
4783,2019072621,618,N,김포공항
4784,2019072706,2958,Y,김포공항
4785,2019072707,2458,Y,김포공항
4786,2019072708,1669,N,김포공항
4787,2019072709,1886,N,김포공항
4788,2019072710,2246,Y,김포공항
4789,2019072711,2094,Y,김포공항
4790,2019072712,1772,N,김포공항
4791,2019072713,2107,Y,김포공항
4792,2019072714,2719,Y,김포공항
4793,2019072715,2667,Y,김포공항
4794,2019072716,953,N,김포공항
4795,2019072717,1047,N,김포공항
4796,2019072718,2247,Y,김포공항
4797,2019072719,1355,N,김포공항
4798,2019072720,606,N,김포공항
4799,2019072721,225,N,김포공항
4800,2019072806,2996,Y,김포공항
4801,2019072807,2002,Y,김포공항
4802,2019072808,1332,N,김포공항
4803,2019072809,1887,N,김포공항
4804,2019072810,2019,Y,김포공항
4805,2019072811,1717,N,김포공항
4806,2019072812,1943,N,김포공항
4807,2019072813,1880,N,김포공항
4808,2019072814,2512,Y,김포공항
4809,2019072815,2153,Y,김포공항
4810,2019072816,1165,N,김포공항
4811,2019072817,885,N,김포공항
4812,2019072818,2496,Y,김포공항
4813,2019072819,1536,N,김포공항
4814,2019072820,655,N,김포공항
4815,2019072821,264,N,김포공항
4816,2019072906,3003,Y,김포공항
4817,2019072907,2027,Y,김포공항
4818,2019072908,1377,N,김포공항
4819,2019072909,2042,Y,김포공항
4820,2019072910,1986,Y,김포공항
4821,2019072911,2041,Y,김포공항
4822,2019072912,1578,N,김포공항
4823,2019072913,1677,N,김포공항
4824,2019072914,2066,Y,김포공항
4825,2019072915,2497,Y,김포공항
4826,2019072916,892,N,김포공항
4827,2019072917,1049,N,김포공항
4828,2019072918,2181,Y,김포공항
4829,2019072919,1442,N,김포공항
4830,2019072920,642,N,김포공항
4831,2019072921,131,N,김포공항
4832,2019073006,2472,Y,김포공항
4833,2019073007,2196,Y,김포공항
4834,2019073008,1389,N,김포공항
4835,2019073009,1668,N,김포공항
4836,2019073010,1839,N,김포공항
4837,2019073011,1571,N,김포공항
4838,2019073012,1386,N,김포공항
4839,2019073013,1648,N,김포공항
4840,2019073014,1872,N,김포공항
4841,2019073015,2164,Y,김포공항
4842,2019073016,760,N,김포공항
4843,2019073017,928,N,김포공항
4844,2019073018,2380,Y,김포공항
4845,2019073019,1541,N,김포공항
4846,2019073020,699,N,김포공항
4847,2019073021,279,N,김포공항
4848,2019073106,2877,Y,김포공항
4849,2019073107,2721,Y,김포공항
4850,2019073108,1520,N,김포공항
4851,2019073109,2059,Y,김포공항
4852,2019073110,2280,Y,김포공항
4853,2019073111,1930,N,김포공항
4854,2019073112,1589,N,김포공항
4855,2019073113,2166,Y,김포공항
4856,2019073114,2483,Y,김포공항
4857,2019073115,2882,Y,김포공항
4858,2019073116,1267,N,김포공항
4859,2019073117,990,N,김포공항
4860,2019073118,2919,Y,김포공항
4861,2019073119,1889,N,김포공항
4862,2019073120,973,N,김포공항
4863,2019073121,383,N,김포공항
4864,2019080106,2869,Y,김포공항
4865,2019080107,2404,Y,김포공항
4866,2019080108,1409,N,김포공항
4867,2019080109,2049,Y,김포공항
4868,2019080110,2343,Y,김포공항
4869,2019080111,1972,Y,김포공항
4870,2019080112,1870,N,김포공항
4871,2019080113,2128,Y,김포공항
4872,2019080114,2553,Y,김포공항
4873,2019080115,2914,Y,김포공항
4874,2019080116,1193,N,김포공항
4875,2019080117,1290,N,김포공항
4876,2019080118,2731,Y,김포공항
4877,2019080119,1648,N,김포공항
4878,2019080120,781,N,김포공항
4879,2019080121,276,N,김포공항
4880,2019080206,2924,Y,김포공항
4881,2019080207,1811,N,김포공항
4882,2019080208,1560,N,김포공항
4883,2019080209,1994,Y,김포공항
4884,2019080210,1984,N,김포공항
4885,2019080211,1759,N,김포공항
4886,2019080212,1504,N,김포공항
4887,2019080213,1825,N,김포공항
4888,2019080214,2128,Y,김포공항
4889,2019080215,2404,Y,김포공항
4890,2019080216,1135,N,김포공항
4891,2019080217,912,N,김포공항
4892,2019080218,2642,Y,김포공항
4893,2019080219,1505,N,김포공항
4894,2019080220,883,N,김포공항
4895,2019080221,578,N,김포공항
4896,2019080306,2914,Y,김포공항
4897,2019080307,2449,Y,김포공항
4898,2019080308,1625,N,김포공항
4899,2019080309,1860,N,김포공항
4900,2019080310,2254,Y,김포공항
4901,2019080311,2057,Y,김포공항
4902,2019080312,1971,N,김포공항
4903,2019080313,1813,N,김포공항
4904,2019080314,2335,Y,김포공항
4905,2019080315,2643,Y,김포공항
4906,2019080316,1132,N,김포공항
4907,2019080317,1171,N,김포공항
4908,2019080318,2493,Y,김포공항
4909,2019080319,1727,N,김포공항
4910,2019080320,993,N,김포공항
4911,2019080321,275,N,김포공항
4912,2019080406,2992,Y,김포공항
4913,2019080407,1968,N,김포공항
4914,2019080408,1252,N,김포공항
4915,2019080409,1787,N,김포공항
4916,2019080410,2031,Y,김포공항
4917,2019080411,1803,N,김포공항
4918,2019080412,1829,N,김포공항
4919,2019080413,1922,N,김포공항
4920,2019080414,2728,Y,김포공항
4921,2019080415,2281,Y,김포공항
4922,2019080416,1287,N,김포공항
4923,2019080417,1056,N,김포공항
4924,2019080418,2833,Y,김포공항
4925,2019080419,1919,N,김포공항
4926,2019080420,862,N,김포공항
4927,2019080421,462,N,김포공항
4928,2019080506,3268,Y,김포공항
4929,2019080507,1876,N,김포공항
4930,2019080508,1403,N,김포공항
4931,2019080509,1989,Y,김포공항
4932,2019080510,1934,N,김포공항
4933,2019080511,2063,Y,김포공항
4934,2019080512,1610,N,김포공항
4935,2019080513,1908,N,김포공항
4936,2019080514,2176,Y,김포공항
4937,2019080515,2957,Y,김포공항
4938,2019080516,1074,N,김포공항
4939,2019080517,1216,N,김포공항
4940,2019080518,2568,Y,김포공항
4941,2019080519,1891,N,김포공항
4942,2019080520,1003,N,김포공항
4943,2019080521,274,N,김포공항
4944,2019080606,2648,Y,김포공항
4945,2019080607,2158,Y,김포공항
4946,2019080608,1444,N,김포공항
4947,2019080609,1604,N,김포공항
4948,2019080610,1716,N,김포공항
4949,2019080611,1796,N,김포공항
4950,2019080612,1338,N,김포공항
4951,2019080613,1618,N,김포공항
4952,2019080614,1958,N,김포공항
4953,2019080615,2200,Y,김포공항
4954,2019080616,760,N,김포공항
4955,2019080617,1149,N,김포공항
4956,2019080618,2088,Y,김포공항
4957,2019080619,1576,N,김포공항
4958,2019080620,868,N,김포공항
4959,2019080621,250,N,김포공항
4960,2019080706,2714,Y,김포공항
4961,2019080707,2066,Y,김포공항
4962,2019080708,1258,N,김포공항
4963,2019080709,1657,N,김포공항
4964,2019080710,1761,N,김포공항
4965,2019080711,1674,N,김포공항
4966,2019080712,1489,N,김포공항
4967,2019080713,1733,N,김포공항
4968,2019080714,1966,N,김포공항
4969,2019080715,2289,Y,김포공항
4970,2019080716,1178,N,김포공항
4971,2019080717,623,N,김포공항
4972,2019080718,2427,Y,김포공항
4973,2019080719,1831,N,김포공항
4974,2019080720,884,N,김포공항
4975,2019080721,300,N,김포공항
4976,2019080806,2722,Y,김포공항
4977,2019080807,2365,Y,김포공항
4978,2019080808,1349,N,김포공항
4979,2019080809,1987,Y,김포공항
4980,2019080810,2045,Y,김포공항
4981,2019080811,1710,N,김포공항
4982,2019080812,1489,N,김포공항
4983,2019080813,1877,N,김포공항
4984,2019080814,2215,Y,김포공항
4985,2019080815,2519,Y,김포공항
4986,2019080816,1123,N,김포공항
4987,2019080817,1364,N,김포공항
4988,2019080818,2336,Y,김포공항
4989,2019080819,1817,N,김포공항
4990,2019080820,827,N,김포공항
4991,2019080821,270,N,김포공항
4992,2019080906,3123,Y,김포공항
4993,2019080907,1608,N,김포공항
4994,2019080908,1305,N,김포공항
4995,2019080909,1818,N,김포공항
4996,2019080910,1628,N,김포공항
4997,2019080911,1874,N,김포공항
4998,2019080912,1530,N,김포공항
4999,2019080913,1937,N,김포공항
5000,2019080914,2083,Y,김포공항
5001,2019080915,2407,Y,김포공항
5002,2019080916,1246,N,김포공항
5003,2019080917,1103,N,김포공항
5004,2019080918,2746,Y,김포공항
5005,2019080919,1829,N,김포공항
5006,2019080920,619,N,김포공항
5007,2019080921,525,N,김포공항
5008,2019081006,2701,Y,김포공항
5009,2019081007,2195,Y,김포공항
5010,2019081008,1409,N,김포공항
5011,2019081009,1750,N,김포공항
5012,2019081010,1923,N,김포공항
5013,2019081011,1855,N,김포공항
5014,2019081012,1573,N,김포공항
5015,2019081013,1734,N,김포공항
5016,2019081014,2276,Y,김포공항
5017,2019081015,2407,Y,김포공항
5018,2019081016,915,N,김포공항
5019,2019081017,1328,N,김포공항
5020,2019081018,2322,Y,김포공항
5021,2019081019,1697,N,김포공항
5022,2019081020,793,N,김포공항
5023,2019081021,287,N,김포공항
5024,2019081106,3222,Y,김포공항
5025,2019081107,1960,Y,김포공항
5026,2019081108,1217,N,김포공항
5027,2019081109,1770,N,김포공항
5028,2019081110,1920,N,김포공항
5029,2019081111,1856,N,김포공항
5030,2019081112,1938,N,김포공항
5031,2019081113,2076,Y,김포공항
5032,2019081114,2821,Y,김포공항
5033,2019081115,2409,Y,김포공항
5034,2019081116,1318,N,김포공항
5035,2019081117,1078,N,김포공항
5036,2019081118,2910,Y,김포공항
5037,2019081119,2000,Y,김포공항
5038,2019081120,783,N,김포공항
5039,2019081121,510,N,김포공항
5040,2019081206,3063,Y,김포공항
5041,2019081207,1657,N,김포공항
5042,2019081208,1290,N,김포공항
5043,2019081209,1683,N,김포공항
5044,2019081210,1628,N,김포공항
5045,2019081211,2071,Y,김포공항
5046,2019081212,1615,N,김포공항
5047,2019081213,1863,N,김포공항
5048,2019081214,2149,Y,김포공항
5049,2019081215,2938,Y,김포공항
5050,2019081216,1156,N,김포공항
5051,2019081217,1151,N,김포공항
5052,2019081218,2675,Y,김포공항
5053,2019081219,1743,N,김포공항
5054,2019081220,735,N,김포공항
5055,2019081221,287,N,김포공항
5056,2019081306,2864,Y,김포공항
5057,2019081307,2230,Y,김포공항
5058,2019081308,1572,N,김포공항
5059,2019081309,1793,N,김포공항
5060,2019081310,2069,Y,김포공항
5061,2019081311,1859,N,김포공항
5062,2019081312,1460,N,김포공항
5063,2019081313,1861,N,김포공항
5064,2019081314,2266,Y,김포공항
5065,2019081315,2610,Y,김포공항
5066,2019081316,765,N,김포공항
5067,2019081317,1407,N,김포공항
5068,2019081318,2581,Y,김포공항
5069,2019081319,1882,N,김포공항
5070,2019081320,802,N,김포공항
5071,2019081321,316,N,김포공항
5072,2019081406,2909,Y,김포공항
5073,2019081407,2246,Y,김포공항
5074,2019081408,1483,N,김포공항
5075,2019081409,1941,N,김포공항
5076,2019081410,2112,Y,김포공항
5077,2019081411,2076,Y,김포공항
5078,2019081412,1722,N,김포공항
5079,2019081413,1917,N,김포공항
5080,2019081414,2396,Y,김포공항
5081,2019081415,2937,Y,김포공항
5082,2019081416,1566,N,김포공항
5083,2019081417,1039,N,김포공항
5084,2019081418,3064,Y,김포공항
5085,2019081419,2255,Y,김포공항
5086,2019081420,872,N,김포공항
5087,2019081421,355,N,김포공항
5088,2019081506,3157,Y,김포공항
5089,2019081507,2367,Y,김포공항
5090,2019081508,1358,N,김포공항
5091,2019081509,2034,Y,김포공항
5092,2019081510,2210,Y,김포공항
5093,2019081511,2068,Y,김포공항
5094,2019081512,1908,N,김포공항
5095,2019081513,2112,Y,김포공항
5096,2019081514,2538,Y,김포공항
5097,2019081515,2848,Y,김포공항
5098,2019081516,1190,N,김포공항
5099,2019081517,1428,N,김포공항
5100,2019081518,2734,Y,김포공항
5101,2019081519,1758,N,김포공항
5102,2019081520,613,N,김포공항
5103,2019081521,287,N,김포공항
5104,2019081606,3091,Y,김포공항
5105,2019081607,1658,N,김포공항
5106,2019081608,1215,N,김포공항
5107,2019081609,1664,N,김포공항
5108,2019081610,1823,N,김포공항
5109,2019081611,1775,N,김포공항
5110,2019081612,1425,N,김포공항
5111,2019081613,1789,N,김포공항
5112,2019081614,2004,Y,김포공항
5113,2019081615,2393,Y,김포공항
5114,2019081616,1110,N,김포공항
5115,2019081617,989,N,김포공항
5116,2019081618,2597,Y,김포공항
5117,2019081619,1667,N,김포공항
5118,2019081620,606,N,김포공항
5119,2019081621,450,N,김포공항
5120,2019081706,2610,Y,김포공항
5121,2019081707,1982,Y,김포공항
5122,2019081708,1198,N,김포공항
5123,2019081709,1639,N,김포공항
5124,2019081710,1791,N,김포공항
5125,2019081711,1770,N,김포공항
5126,2019081712,1346,N,김포공항
5127,2019081713,1596,N,김포공항
5128,2019081714,2145,Y,김포공항
5129,2019081715,2388,Y,김포공항
5130,2019081716,1010,N,김포공항
5131,2019081717,1220,N,김포공항
5132,2019081718,2252,Y,김포공항
5133,2019081719,1782,N,김포공항
5134,2019081720,1767,N,김포공항
5135,2019081721,262,N,김포공항
5136,2019081806,2974,Y,김포공항
5137,2019081807,1861,N,김포공항
5138,2019081808,1143,N,김포공항
5139,2019081809,1879,N,김포공항
5140,2019081810,2001,Y,김포공항
5141,2019081811,1941,N,김포공항
5142,2019081812,1845,N,김포공항
5143,2019081813,1981,N,김포공항
5144,2019081814,2666,Y,김포공항
5145,2019081815,2567,Y,김포공항
5146,2019081816,1290,N,김포공항
5147,2019081817,1184,N,김포공항
5148,2019081818,3004,Y,김포공항
5149,2019081819,2143,Y,김포공항
5150,2019081820,839,N,김포공항
5151,2019081821,469,N,김포공항
5152,2019081906,3157,Y,김포공항
5153,2019081907,1990,Y,김포공항
5154,2019081908,1322,N,김포공항
5155,2019081909,1940,Y,김포공항
5156,2019081910,1928,N,김포공항
5157,2019081911,2026,Y,김포공항
5158,2019081912,1650,N,김포공항
5159,2019081913,1949,N,김포공항
5160,2019081914,1929,N,김포공항
5161,2019081915,2867,Y,김포공항
5162,2019081916,1116,N,김포공항
5163,2019081917,1203,N,김포공항
5164,2019081918,2780,Y,김포공항
5165,2019081919,1874,N,김포공항
5166,2019081920,653,N,김포공항
5167,2019081921,239,N,김포공항
5168,2019082006,2858,Y,김포공항
5169,2019082007,2261,Y,김포공항
5170,2019082008,1524,N,김포공항
5171,2019082009,1768,N,김포공항
5172,2019082010,2020,Y,김포공항
5173,2019082011,1953,N,김포공항
5174,2019082012,1416,N,김포공항
5175,2019082013,1744,N,김포공항
5176,2019082014,2051,Y,김포공항
5177,2019082015,2628,Y,김포공항
5178,2019082016,830,N,김포공항
5179,2019082017,1233,N,김포공항
5180,2019082018,2246,Y,김포공항
5181,2019082019,1853,N,김포공항
5182,2019082020,719,N,김포공항
5183,2019082021,311,N,김포공항
5184,2019082106,2663,Y,김포공항
5185,2019082107,2185,Y,김포공항
5186,2019082108,1467,N,김포공항
5187,2019082109,1925,Y,김포공항
5188,2019082110,2006,Y,김포공항
5189,2019082111,1893,N,김포공항
5190,2019082112,1330,N,김포공항
5191,2019082113,1771,N,김포공항
5192,2019082114,1836,N,김포공항
5193,2019082115,2555,Y,김포공항
5194,2019082116,1320,N,김포공항
5195,2019082117,613,N,김포공항
5196,2019082118,2216,Y,김포공항
5197,2019082119,1880,N,김포공항
5198,2019082120,719,N,김포공항
5199,2019082121,318,N,김포공항
5200,2019082206,2782,Y,김포공항
5201,2019082207,2353,Y,김포공항
5202,2019082208,1385,N,김포공항
5203,2019082209,1916,N,김포공항
5204,2019082210,2267,Y,김포공항
5205,2019082211,1799,N,김포공항
5206,2019082212,1525,N,김포공항
5207,2019082213,1937,N,김포공항
5208,2019082214,2413,Y,김포공항
5209,2019082215,2666,Y,김포공항
5210,2019082216,1055,N,김포공항
5211,2019082217,1231,N,김포공항
5212,2019082218,2574,Y,김포공항
5213,2019082219,2006,Y,김포공항
5214,2019082220,713,N,김포공항
5215,2019082221,321,N,김포공항
5216,2019082306,2806,Y,김포공항
5217,2019082307,1728,N,김포공항
5218,2019082308,1403,N,김포공항
5219,2019082309,1757,N,김포공항
5220,2019082310,1663,N,김포공항
5221,2019082311,1841,N,김포공항
5222,2019082312,1554,N,김포공항
5223,2019082313,1828,N,김포공항
5224,2019082314,2117,Y,김포공항
5225,2019082315,2494,Y,김포공항
5226,2019082316,1222,N,김포공항
5227,2019082317,1092,N,김포공항
5228,2019082318,2983,Y,김포공항
5229,2019082319,1886,N,김포공항
5230,2019082320,662,N,김포공항
5231,2019082321,589,N,김포공항
5232,2019082406,2732,Y,김포공항
5233,2019082407,2303,Y,김포공항
5234,2019082408,1504,N,김포공항
5235,2019082409,1785,N,김포공항
5236,2019082410,1986,Y,김포공항
5237,2019082411,1857,N,김포공항
5238,2019082412,1471,N,김포공항
5239,2019082413,1768,N,김포공항
5240,2019082414,2564,Y,김포공항
5241,2019082415,2839,Y,김포공항
5242,2019082416,905,N,김포공항
5243,2019082417,1297,N,김포공항
5244,2019082418,2725,Y,김포공항
5245,2019082419,1928,Y,김포공항
5246,2019082420,991,N,김포공항
5247,2019082421,357,N,김포공항
5248,2019082506,3105,Y,김포공항
5249,2019082507,2104,Y,김포공항
5250,2019082508,1258,N,김포공항
5251,2019082509,1933,N,김포공항
5252,2019082510,2039,Y,김포공항
5253,2019082511,1822,N,김포공항
5254,2019082512,1889,N,김포공항
5255,2019082513,2080,Y,김포공항
5256,2019082514,2761,Y,김포공항
5257,2019082515,2614,Y,김포공항
5258,2019082516,1240,N,김포공항
5259,2019082517,896,N,김포공항
5260,2019082518,3127,Y,김포공항
5261,2019082519,1938,Y,김포공항
5262,2019082520,756,N,김포공항
5263,2019082521,486,N,김포공항
5264,2019082606,3425,Y,김포공항
5265,2019082607,2106,Y,김포공항
5266,2019082608,1595,N,김포공항
5267,2019082609,2127,Y,김포공항
5268,2019082610,2109,Y,김포공항
5269,2019082611,2303,Y,김포공항
5270,2019082612,1758,N,김포공항
5271,2019082613,2047,Y,김포공항
5272,2019082614,2364,Y,김포공항
5273,2019082615,3152,Y,김포공항
5274,2019082616,1218,N,김포공항
5275,2019082617,1310,N,김포공항
5276,2019082618,2937,Y,김포공항
5277,2019082619,1974,Y,김포공항
5278,2019082620,903,N,김포공항
5279,2019082621,306,N,김포공항
5280,2019082706,3179,Y,김포공항
5281,2019082707,2408,Y,김포공항
5282,2019082708,1615,N,김포공항
5283,2019082709,1842,Y,김포공항
5284,2019082710,2329,Y,김포공항
5285,2019082711,1915,N,김포공항
5286,2019082712,1550,N,김포공항
5287,2019082713,2069,Y,김포공항
5288,2019082714,2423,Y,김포공항
5289,2019082715,2781,Y,김포공항
5290,2019082716,957,N,김포공항
5291,2019082717,1493,N,김포공항
5292,2019082718,2333,Y,김포공항
5293,2019082719,1881,N,김포공항
5294,2019082720,790,N,김포공항
5295,2019082721,330,N,김포공항
5296,2019082806,3033,Y,김포공항
5297,2019082807,2454,Y,김포공항
5298,2019082808,1665,N,김포공항
5299,2019082809,2043,Y,김포공항
5300,2019082810,2358,Y,김포공항
5301,2019082811,2035,Y,김포공항
5302,2019082812,1461,N,김포공항
5303,2019082813,1851,N,김포공항
5304,2019082814,2221,Y,김포공항
5305,2019082815,2807,Y,김포공항
5306,2019082816,1211,N,김포공항
5307,2019082817,658,N,김포공항
5308,2019082818,2353,Y,김포공항
5309,2019082819,2043,Y,김포공항
5310,2019082820,758,N,김포공항
5311,2019082821,314,N,김포공항
