"TM","WD","WSPD","WS_GST","VIS","RVR1","RVR2","RVR3","RVR4","WC","TMP","TD","PS","PA","RN","HM","CA_TOT","CLA_1LYR","BASE_1LYR","CLF_1LYR","CLA_2LYR","BASE_2LYR","CLF_2LYR","CLA_3LYR","BASE_3LYR","CLF_3LYR","CLA_4LYR","BASE_4LYR","CLF_4LYR"
"2018121124","34","10","","1000","","","","","","-19","-78","10284","10268","","66","1","1","40","6","","","","","","","","",""
"2018121201","33","7","","1000","","","","","","-26","-90","10287","10271","","62","0","","","","","","","","","","","",""
"2018121202","34","8","","1000","","","","","","-34","-98","10288","10272","","62","0","","","","","","","","","","","",""
"2018121203","34","5","","1000","","","","","","-45","-117","10289","10273","","58","0","","","","","","","","","","","",""
"2018121204","32","5","","1000","","","","","","-46","-127","10293","10276","","55","0","","","","","","","","","","","",""
"2018121205","30","3","","1000","","","","","","-53","-139","10295","10278","","53","0","","","","","","","","","","","",""
"2018121206","33","6","","1000","","","","","","-53","-139","10297","10280","","52","0","","","","","","","","","","","",""
"2018121207","32","4","","1000","","","","","","-57","-157","10303","10286","","45","0","","","","","","","","","","","",""
"2018121208","3","2","","1000","","","","","","-51","-145","10308","10291","","49","0","","","","","","","","","","","",""
"2018121209","30","6","","1000","","","","","","-30","-145","10313","10297","","41","0","","","","","","","","","","","",""
"2018121210","32","7","","1000","","","","","","-14","-164","10318","10302","","32","0","","","","","","","","","","","",""
"2018121211","33","10","","1000","","","","","","-6","-196","10318","10302","","23","0","","","","","","","","","","","",""
"2018121212","35","8","","1000","","","","","","0","-187","10312","10296","","23","0","","","","","","","","","","","",""
"2018121213","34","8","","1000","","","","","","8","-187","10305","10289","","22","0","","","","","","","","","","","",""
"2018121214","36","7","","1000","","","","","","12","-196","10299","10283","","21","0","","","","","","","","","","","",""
"2018121215","34","5","","1000","","","","","","15","-196","10296","10280","","20","0","","","","","","","","","","","",""
"2018121216","32","7","","1000","","","","","","12","-196","10297","10281","","21","0","","","","","","","","","","","",""
"2018121217","28","6","","1000","","","","","","0","-179","10298","10282","","26","0","","","","","","","","","","","",""
"2018121218","28","5","","1000","","","","","","-12","-157","10301","10285","","32","0","","","","","","","","","","","",""
"2018121219","29","4","","1000","","","","","","-16","-151","10304","10288","","36","0","","","","","","","","","","","",""
"2018121220","31","2","","1000","","","","","","-29","-145","10306","10290","","42","0","","","","","","","","","","","",""
"2018121221","31","2","","1000","","","","","","-28","-139","10310","10294","","43","0","","","","","","","","","","","",""
"2018121222","31","2","","1000","","","","","","-51","-151","10311","10294","","47","0","","","","","","","","","","","",""
"2018121223","1","1","","1000","","","","","","-60","-157","10314","10297","","46","0","","","","","","","","","","","",""
"2018121224","9","2","","1000","","","","","","-56","-145","10308","10291","","52","0","","","","","","","","","","","",""
"2018121301","15","2","","1000","","","","","","-57","-139","10300","10283","","53","3","3","50","6","","","","","","","","",""
"2018121302","24","2","","1000","","","","","","-37","-103","10297","10281","","63","7","7","40","6","","","","","","","","",""
"2018121303","6","2","","1000","","","","","70","-28","-98","10297","10281","0","58","7","7","40","6","","","","","","","","",""
"2018121304","18","5","","1000","","","","","70","-17","-112","10294","10278","0","50","7","7","40","6","","","","","","","","",""
"2018121305","17","4","","800","","","","","70","-18","-107","10288","10272","0","51","7","7","30","6","","","","","","","","",""
"2018121306","18","6","","1000","","","","","22","-21","-117","10283","10267","0","50","8","5","40","6","8","80","5","","","","","",""
"2018121307","17","5","","1000","","","","","70","-17","-98","10280","10264","0","54","8","5","30","6","8","80","5","","","","","",""
"2018121308","16","7","","350","","","","","70","-28","-60","10278","10262","10","78","8","2","15","7","7","20","6","8","80","5","","",""
"2018121309","17","7","","300","","","","","71","-12","-47","10278","10262","0","78","8","2","10","7","7","30","6","8","80","5","","",""
"2018121310","19","4","","80","80","80","","","73","-13","-36","10282","10266","10","85","8","2","10","7","7","30","6","8","80","5","","",""
"2018121311","19","3","","200","","","","","71","-5","-30","10281","10265","2","84","8","2","10","7","7","30","6","8","80","5","","",""
"2018121312","34","7","","500","","","","","10","2","-38","10282","10266","0","75","5","2","10","7","3","30","6","5","100","3","","",""
"2018121313","35","6","","700","","","","","10","16","-50","10276","10260","","62","2","2","30","6","","","","","","","","",""
"2018121314","34","11","","1000","","","","","","17","-67","10273","10257","","54","4","4","30","6","","","","","","","","",""
"2018121315","33","16","","1000","","","","","","8","-94","10283","10267","","47","2","2","30","6","","","","","","","","",""
"2018121316","32","13","","1000","","","","","","0","-127","10292","10276","","38","2","2","30","6","","","","","","","","",""
"2018121317","33","10","","1000","","","","","","-15","-133","10301","10285","","41","2","2","30","6","","","","","","","","",""
"2018121318","34","8","","1000","","","","","","-28","-133","10311","10295","","45","1","1","30","6","","","","","","","","",""
"2018121319","33","13","","1000","","","","","","-34","-133","10318","10302","","48","0","","","","","","","","","","","",""
"2018121320","32","10","","1000","","","","","","-40","-133","10327","10310","","49","0","","","","","","","","","","","",""
"2018121321","33","9","","1000","","","","","","-48","-139","10331","10314","","49","0","","","","","","","","","","","",""
"2018121322","32","7","","1000","","","","","","-53","-145","10338","10321","","50","0","","","","","","","","","","","",""
"2018121323","33","5","","1000","","","","","","-59","-151","10342","10325","","51","0","","","","","","","","","","","",""
"2018121324","33","5","","1000","","","","","","-68","-151","10343","10326","","53","0","","","","","","","","","","","",""
"2018121401","33","4","","1000","","","","","","-61","-151","10345","10328","","50","0","","","","","","","","","","","",""
"2018121402","31","1","","1000","","","","","","-72","-145","10347","10330","","56","0","","","","","","","","","","","",""
"2018121403","28","1","","1000","","","","","","-81","-151","10352","10335","","60","0","","","","","","","","","","","",""
"2018121404","15","2","","1000","","","","","","-95","-151","10354","10337","","65","0","","","","","","","","","","","",""
"2018121405","2","2","","1000","","","","","","-91","-151","10353","10336","","64","0","","","","","","","","","","","",""
"2018121406","31","2","","1000","","","","","","-86","-151","10352","10335","","61","0","","","","","","","","","","","",""
"2018121407","31","1","","1000","","","","","","-96","-145","10361","10344","","67","0","","","","","","","","","","","",""
"2018121408","32","3","","1000","","","","","","-76","-145","10365","10348","","59","0","","","","","","","","","","","",""
"2018121409","36","1","","1000","","","","","","-55","-139","10370","10353","","52","0","","","","","","","","","","","",""
"2018121410","35","5","","1000","","","","","","-44","-151","10374","10357","","45","0","","","","","","","","","","","",""
"2018121411","34","4","","1000","","","","","","-34","-157","10372","10355","","39","0","","","","","","","","","","","",""
"2018121412","34","4","","1000","","","","","","-25","-151","10366","10350","","38","0","","","","","","","","","","","",""
"2018121413","5","2","","1000","","","","","","-16","-151","10354","10338","","36","0","","","","","","","","","","","",""
"2018121414","36","5","","1000","","","","","","-10","-157","10353","10337","","33","0","","","","","","","","","","","",""
"2018121415","34","6","","1000","","","","","","-5","-164","10350","10334","","30","0","","","","","","","","","","","",""
"2018121416","34","5","","1000","","","","","","-10","-164","10353","10337","","31","0","","","","","","","","","","","",""
"2018121417","31","3","","1000","","","","","","-22","-164","10355","10339","","34","0","","","","","","","","","","","",""
"2018121418","30","3","","1000","","","","","","-23","-139","10355","10339","","41","0","","","","","","","","","","","",""
"2018121419","30","3","","1000","","","","","","-45","-145","10359","10342","","46","0","","","","","","","","","","","",""
"2018121420","25","1","","1000","","","","","","-51","-133","10362","10345","","53","0","","","","","","","","","","","",""
"2018121421","36","2","","1000","","","","","","-60","-127","10365","10348","","59","0","","","","","","","","","","","",""
"2018121422","32","3","","1000","","","","","","-57","-127","10366","10349","","58","0","","","","","","","","","","","",""
"2018121423","31","3","","1000","","","","","","-56","-133","10365","10348","","57","0","","","","","","","","","","","",""
"2018121424","28","2","","1000","","","","","","-64","-133","10365","10348","","59","0","","","","","","","","","","","",""
"2018121501","33","4","","1000","","","","","","-67","-133","10363","10346","","61","0","","","","","","","","","","","",""
"2018121502","33","3","","1000","","","","","","-68","-133","10366","10349","","61","0","","","","","","","","","","","",""
"2018121503","36","3","","1000","","","","","","-80","-133","10364","10347","","67","0","","","","","","","","","","","",""
"2018121504","30","3","","1000","","","","","","-88","-139","10362","10345","","71","0","","","","","","","","","","","",""
"2018121505","2","1","","1000","","","","","","-95","-139","10358","10341","","72","0","","","","","","","","","","","",""
"2018121506","33","3","","1000","","","","","","-94","-139","10358","10341","","73","0","","","","","","","","","","","",""
"2018121507","2","2","","1000","","","","","","-98","-139","10358","10341","","75","0","","","","","","","","","","","",""
"2018121508","35","4","","1000","","","","","","-86","-122","10358","10341","","76","0","","","","","","","","","","","",""
"2018121509","8","1","","1000","","","","","","-51","-107","10361","10344","","65","0","","","","","","","","","","","",""
"2018121510","36","1","","800","","","","","5","-32","-117","10359","10342","","53","0","","","","","","","","","","","",""
"2018121511","16","2","","800","","","","","5","-10","-112","10355","10339","","47","0","","","","","","","","","","","",""
"2018121512","18","2","","800","","","","","5","0","-127","10347","10331","","39","0","","","","","","","","","","","",""
"2018121513","3","2","","800","","","","","5","7","-139","10336","10320","","33","0","","","","","","","","","","","",""
"2018121514","5","2","","1000","","","","","","23","-151","10321","10305","","28","0","","","","","","","","","","","",""
"2018121515","33","2","","1000","","","","","","21","-151","10314","10298","","28","4","4","200","0","","","","","","","","",""
"2018121516","27","3","","1000","","","","","","20","-139","10314","10298","","30","4","4","200","0","","","","","","","","",""
"2018121517","31","4","","1000","","","","","","5","-139","10313","10297","","34","4","4","200","0","","","","","","","","",""
"2018121518","34","4","","1000","","","","","","-11","-122","10307","10291","","44","5","5","200","0","","","","","","","","",""
"2018121519","29","3","","1000","","","","","","-8","-112","10310","10294","","46","5","2","150","3","5","200","0","","","","","",""
"2018121520","35","3","","1000","","","","","","-25","-117","10308","10292","","49","5","2","150","3","5","200","0","","","","","",""
"2018121521","36","4","","1000","","","","","","-33","-112","10298","10282","","55","6","3","150","3","6","200","0","","","","","",""
"2018121522","31","4","","1000","","","","","","-24","-98","10298","10282","","58","3","3","150","3","","","","","","","","",""
"2018121523","35","2","","1000","","","","","","-38","-103","10290","10274","","62","3","3","150","3","","","","","","","","",""
"2018121524","29","3","","800","","","","","5","-51","-103","10283","10266","","68","6","1","30","6","6","150","3","","","","","",""
"2018121601","33","2","","1000","","","","","","-45","-98","10279","10263","","68","7","1","30","6","7","150","3","","","","","",""
"2018121602","33","3","","800","","","","","5","-38","-90","10269","10253","","67","7","1","30","6","7","150","3","","","","","",""
"2018121603","27","1","","800","","","","","5","-44","-90","10267","10251","","71","7","1","30","6","7","120","3","","","","","",""
"2018121604","15","3","","800","","","","","5","-34","-78","10254","10238","","72","7","1","30","6","7","120","3","","","","","",""
"2018121605","24","3","","800","","","","","5","-33","-78","10245","10229","","72","8","1","30","6","8","120","4","","","","","",""
"2018121606","19","4","","800","","","","","5","-24","-78","10238","10222","","68","8","1","30","6","8","100","4","","","","","",""
"2018121607","18","5","","800","","","","","5","-9","-82","10230","10214","","60","8","4","30","6","8","80","4","","","","","",""
"2018121608","23","3","","800","","","","","70","-3","-82","10229","10213","0","55","8","6","30","6","8","80","4","","","","","",""
"2018121609","21","5","","200","","","","","71","-8","-54","10236","10220","0","72","8","2","10","7","6","25","6","8","80","5","","",""
"2018121610","16","4","","600","","","","","10","-11","-47","10237","10221","6","77","8","5","25","6","8","80","4","","","","","",""
"2018121611","17","7","","800","","","","","10","5","-57","10228","10212","","65","8","5","30","6","8","80","4","","","","","",""
"2018121612","15","4","","1000","","","","","70","9","-60","10216","10200","0","61","8","6","30","6","8","80","4","","","","","",""
"2018121613","17","3","","1000","","","","","22","17","-67","10207","10191","0","54","8","6","25","6","8","80","4","","","","","",""
"2018121614","16","7","","1000","","","","","","20","-67","10199","10183","","54","8","6","20","6","8","80","4","","","","","",""
"2018121615","15","6","","1000","","","","","","29","-67","10192","10176","","50","8","6","20","6","8","80","4","","","","","",""
"2018121616","15","6","","1000","","","","","","26","-67","10190","10174","","51","6","4","15","7","6","30","6","","","","","",""
"2018121617","16","5","","1000","","","","","","12","-71","10185","10169","","55","5","3","15","7","5","30","6","","","","","",""
"2018121618","16","4","","1000","","","","","","-1","-67","10186","10170","","62","3","3","30","6","","","","","","","","",""
"2018121619","16","8","","1000","","","","","","-2","-57","10178","10162","","67","3","3","30","6","","","","","","","","",""
"2018121620","18","3","","1000","","","","","","-12","-57","10181","10165","","72","2","2","30","6","","","","","","","","",""
"2018121621","17","4","","800","","","","","10","0","-38","10178","10162","","76","2","2","30","6","","","","","","","","",""
"2018121622","18","6","","800","","","","","10","1","-41","10178","10162","","73","3","3","30","6","","","","","","","","",""
"2018121623","14","3","","800","","","","","10","5","-38","10175","10159","","74","4","4","30","6","","","","","","","","",""
"2018121624","12","4","","600","","","","","60","12","-22","10171","10155","0","79","5","5","25","6","","","","","","","","",""
"2018121701","18","4","","600","","","","","10","11","-19","10166","10150","0","82","5","5","25","6","","","","","","","","",""
"2018121702","15","1","","500","","","","","10","10","-17","10164","10148","","82","5","3","30","6","5","150","3","","","","","",""
"2018121703","31","3","","350","","","","","10","5","-22","10168","10152","","83","3","3","30","6","","","","","","","","",""
"2018121704","4","2","","280","","","","","10","-6","-30","10165","10149","","86","3","2","10","7","3","30","6","","","","","",""
"2018121705","35","2","","280","","","","","10","-13","-33","10167","10151","","87","3","2","10","7","3","30","6","","","","","",""
"2018121706","32","3","","280","","","","","10","-18","-44","10172","10156","","82","2","2","30","6","","","","","","","","",""
"2018121707","34","4","","250","","","","","10","-32","-64","10183","10167","","80","0","","","","","","","","","","","",""
"2018121708","34","6","","250","","","","","10","-30","-60","10190","10174","","80","0","","","","","","","","","","","",""
"2018121709","35","2","","250","","","","","10","-10","-41","10198","10182","","81","0","","","","","","","","","","","",""
"2018121710","32","4","","300","","","","","10","7","-44","10204","10188","","70","0","","","","","","","","","","","",""
"2018121711","32","3","","500","","","","","5","22","-64","10203","10187","","54","0","","","","","","","","","","","",""
"2018121712","1","3","","700","","","","","5","33","-82","10197","10181","","43","0","","","","","","","","","","","",""
"2018121713","30","2","","1000","","","","","","45","-90","10190","10174","","37","0","","","","","","","","","","","",""
"2018121714","28","7","","1000","","","","","","58","-98","10183","10167","","32","0","","","","","","","","","","","",""
"2018121715","28","6","","1000","","","","","","57","-98","10180","10164","","32","0","","","","","","","","","","","",""
"2018121716","30","9","","1000","","","","","","53","-94","10182","10166","","35","0","","","","","","","","","","","",""
"2018121717","28","6","","1000","","","","","","37","-90","10186","10170","","39","0","","","","","","","","","","","",""
"2018121718","29","5","","1000","","","","","","23","-82","10189","10173","","47","0","","","","","","","","","","","",""
"2018121719","28","5","","1000","","","","","","17","-82","10196","10180","","49","0","","","","","","","","","","","",""
"2018121720","33","4","","1000","","","","","","3","-74","10203","10187","","58","0","","","","","","","","","","","",""
"2018121721","29","3","","1000","","","","","","-14","-74","10208","10192","","65","0","","","","","","","","","","","",""
"2018121722","30","3","","800","","","","","5","-22","-74","10214","10198","","69","0","","","","","","","","","","","",""
"2018121723","20","1","","800","","","","","5","-43","-90","10214","10198","","72","0","","","","","","","","","","","",""
"2018121724","36","2","","800","","","","","5","-46","-86","10214","10198","","76","0","","","","","","","","","","","",""
"2018121801","2","1","","800","","","","","5","-41","-74","10215","10199","","79","0","","","","","","","","","","","",""
"2018121802","5","2","","400","","","","","10","-51","-78","10216","10200","","81","0","","","","","","","","","","","",""
"2018121803","27","1","","400","","","","","10","-61","-90","10217","10201","","81","0","","","","","","","","","","","",""
"2018121804","7","1","","400","","","","","10","-56","-86","10215","10199","","82","3","3","40","6","","","","","","","","",""
"2018121805","4","2","","400","","","","","10","-54","-86","10211","10195","","80","3","3","40","6","","","","","","","","",""
"2018121806","34","2","","400","","","","","10","-57","-86","10209","10193","","81","1","1","40","6","","","","","","","","",""
"2018121807","34","1","","400","","","","","10","-58","-82","10212","10196","","83","3","3","40","6","","","","","","","","",""
"2018121808","0","0","","1000","","","","","","-62","-90","10215","10199","","83","3","3","40","6","","","","","","","","",""
"2018121809","17","2","","1000","","","","","","-4","-44","10216","10200","","75","2","2","40","6","","","","","","","","",""
"2018121810","17","2","","1000","","","","","","33","-50","10218","10202","","55","1","1","40","6","","","","","","","","",""
"2018121811","18","5","","1000","","","","","","55","-57","10216","10200","","45","0","","","","","","","","","","","",""
"2018121812","23","5","","1000","","","","","","63","-57","10208","10192","","43","5","5","40","6","","","","","","","","",""
"2018121813","25","7","","1000","","","","","","70","-50","10201","10185","","43","2","2","40","6","","","","","","","","",""
"2018121814","27","6","","1000","","","","","","72","-36","10198","10182","","46","4","4","40","6","","","","","","","","",""
"2018121815","27","10","","1000","","","","","","77","-44","10194","10178","","43","3","3","40","6","","","","","","","","",""
"2018121816","27","7","","1000","","","","","","75","-64","10195","10179","","37","0","","","","","","","","","","","",""
"2018121817","25","5","","1000","","","","","","62","-78","10196","10180","","36","0","","","","","","","","","","","",""
"2018121818","20","2","","1000","","","","","","49","-64","10196","10180","","44","0","","","","","","","","","","","",""
"2018121819","19","2","","1000","","","","","","34","-54","10201","10185","","53","2","2","30","6","","","","","","","","",""
"2018121820","17","5","","1000","","","","","","30","-47","10201","10185","","57","2","2","30","6","","","","","","","","",""
"2018121821","20","5","","1000","","","","","","34","-38","10199","10183","","60","4","4","40","6","","","","","","","","",""
"2018121822","21","7","","1000","","","","","","36","-33","10198","10182","","62","4","4","30","6","","","","","","","","",""
"2018121823","21","7","","1000","","","","","","42","-30","10198","10182","","61","2","2","30","6","","","","","","","","",""
"2018121824","21","5","","1000","","","","","","27","-30","10198","10182","","67","1","1","30","6","","","","","","","","",""
"2018121901","20","3","","1000","","","","","","-15","-54","10199","10183","","76","0","","","","","","","","","","","",""
"2018121902","17","3","","1000","","","","","","-7","-44","10198","10182","","77","0","","","","","","","","","","","",""
"2018121903","14","4","","1000","","","","","","-14","-50","10199","10183","","78","2","2","40","6","","","","","","","","",""
"2018121904","19","2","","800","","","","","10","-26","-60","10197","10181","","80","2","2","40","6","","","","","","","","",""
"2018121905","17","4","","600","","","","","10","-38","-64","10196","10180","","83","2","2","40","6","","","","","","","","",""
"2018121906","14","3","","400","","","","","10","-35","-60","10200","10184","","84","2","2","40","6","","","","","","","","",""
"2018121907","14","4","","600","","","","","10","-31","-54","10204","10188","","84","4","4","30","6","","","","","","","","",""
"2018121908","34","5","","400","","","","","10","-19","-41","10215","10199","","86","4","4","30","6","","","","","","","","",""
"2018121909","30","1","","600","","","","","10","7","-17","10224","10208","","85","4","1","30","6","4","200","0","","","","","",""
"2018121910","33","2","","800","","","","","10","41","-7","10228","10212","","71","0","","","","","","","","","","","",""
"2018121911","1","4","","1000","","","","","","56","-64","10228","10212","","42","0","","","","","","","","","","","",""
"2018121912","34","4","","1000","","","","","","60","-82","10224","10208","","36","0","","","","","","","","","","","",""
"2018121913","34","3","","1000","","","","","","72","-82","10217","10201","","33","0","","","","","","","","","","","",""
"2018121914","36","2","","1000","","","","","","80","-90","10211","10195","","29","0","","","","","","","","","","","",""
"2018121915","35","1","","1000","","","","","","90","-94","10210","10194","","27","0","","","","","","","","","","","",""
"2018121916","32","1","","1000","","","","","","76","-86","10209","10193","","31","0","","","","","","","","","","","",""
"2018121917","25","5","16","1000","","","","","","60","-71","10212","10196","","39","3","3","200","0","","","","","","","","",""
"2018121918","32","4","","1000","","","","","","36","-67","10214","10198","","48","4","4","200","0","","","","","","","","",""
"2018121919","35","3","","1000","","","","","","16","-64","10218","10202","","56","2","2","200","0","","","","","","","","",""
"2018121920","33","3","","1000","","","","","","5","-57","10219","10203","","65","3","3","200","0","","","","","","","","",""
"2018121921","33","4","","1000","","","","","","0","-54","10221","10205","","69","3","3","200","0","","","","","","","","",""
"2018121922","32","4","","800","","","","","10","-14","-64","10222","10206","","71","7","7","200","0","","","","","","","","",""
"2018121923","33","3","","800","","","","","10","-19","-64","10222","10206","","72","7","7","200","0","","","","","","","","",""
"2018121924","33","3","","700","","","","","10","-25","-64","10227","10211","","75","7","7","200","0","","","","","","","","",""
"2018122001","35","3","","700","","","","","10","-26","-64","10227","10211","","76","7","7","200","0","","","","","","","","",""
"2018122002","33","3","","600","","","","","10","-26","-57","10225","10209","","82","7","7","200","0","","","","","","","","",""
"2018122003","34","3","","500","","","","","10","-28","-54","10228","10212","","83","7","7","200","0","","","","","","","","",""
"2018122004","33","3","","500","","","","","10","-32","-60","10228","10212","","82","8","8","200","2","","","","","","","","",""
"2018122005","33","3","","600","","","","","10","-24","-60","10230","10214","","77","8","8","200","2","","","","","","","","",""
"2018122006","32","2","","700","","","","","10","-27","-67","10231","10215","","75","8","8","200","2","","","","","","","","",""
"2018122007","2","2","","700","","","","","10","-36","-71","10237","10221","","78","6","6","200","0","","","","","","","","",""
"2018122008","32","3","","800","","","","","10","-34","-74","10242","10226","","74","6","6","200","0","","","","","","","","",""
"2018122009","32","2","","1000","","","","","","-17","-60","10249","10233","","73","7","7","200","0","","","","","","","","",""
"2018122010","34","2","","1000","","","","","","7","-47","10252","10236","","68","7","7","200","0","","","","","","","","",""
"2018122011","29","1","","1000","","","","","","35","-50","10253","10237","","55","5","5","200","0","","","","","","","","",""
"2018122012","1","3","","1000","","","","","","55","-60","10248","10232","","44","1","1","200","0","","","","","","","","",""
"2018122013","35","4","","1000","","","","","","72","-67","10240","10224","","37","1","1","200","0","","","","","","","","",""
"2018122014","33","3","","1000","","","","","","82","-67","10237","10221","","34","0","","","","","","","","","","","",""
"2018122015","31","2","","1000","","","","","","85","-82","10233","10217","","30","0","","","","","","","","","","","",""
"2018122016","31","5","","1000","","","","","","82","-74","10238","10222","","32","0","","","","","","","","","","","",""
"2018122017","34","5","","1000","","","","","","57","-74","10243","10227","","38","0","","","","","","","","","","","",""
"2018122018","10","1","","1000","","","","","","38","-74","10241","10225","","45","0","","","","","","","","","","","",""
"2018122019","32","3","","1000","","","","","","20","-71","10245","10229","","51","0","","","","","","","","","","","",""
"2018122020","34","2","","1000","","","","","","21","-71","10246","10230","","52","0","","","","","","","","","","","",""
"2018122021","33","4","","1000","","","","","","-3","-57","10247","10231","","67","0","","","","","","","","","","","",""
"2018122022","33","4","","1000","","","","","","-11","-60","10247","10231","","70","0","","","","","","","","","","","",""
"2018122023","33","2","","1000","","","","","","-16","-60","10249","10233","","73","0","","","","","","","","","","","",""
"2018122024","32","3","","800","","","","","10","-29","-64","10242","10226","","78","0","","","","","","","","","","","",""
"2018122101","33","3","","700","","","","","10","-26","-54","10242","10226","","82","0","","","","","","","","","","","",""
"2018122102","33","2","","500","","","","","10","-29","-57","10245","10229","","83","3","3","200","0","","","","","","","","",""
"2018122103","34","3","","500","","","","","10","-21","-47","10247","10231","","84","5","5","200","0","","","","","","","","",""
"2018122104","34","4","","500","","","","","10","-19","-50","10240","10224","","81","7","7","200","0","","","","","","","","",""
"2018122105","36","4","","500","","","","","10","-17","-50","10243","10227","","79","7","7","200","0","","","","","","","","",""
"2018122106","32","1","","700","","","","","10","-24","-60","10243","10227","","78","7","7","200","0","","","","","","","","",""
"2018122107","0","0","","700","","","","","10","-24","-60","10243","10227","","78","7","7","200","0","","","","","","","","",""
"2018122108","22","1","","1000","","","","","","-34","-67","10235","10219","","79","7","7","200","0","","","","","","","","",""
"2018122109","0","0","","1000","","","","","","-8","-47","10241","10225","","75","7","7","200","0","","","","","","","","",""
"2018122110","32","4","","1000","","","","","","22","-30","10252","10236","","68","4","4","200","0","","","","","","","","",""
"2018122111","4","3","","1000","","","","","","45","-54","10247","10231","","50","4","4","200","0","","","","","","","","",""
"2018122112","2","3","","1000","","","","","","71","-60","10241","10225","","39","7","7","200","0","","","","","","","","",""
"2018122113","3","2","","1000","","","","","","78","-60","10230","10214","","37","7","3","40","6","7","150","3","","","","","",""
"2018122114","36","2","","800","","","","","5","91","-60","10222","10206","","34","7","4","40","6","7","150","3","","","","","",""
"2018122115","32","3","","800","","","","","5","94","-60","10220","10204","","34","7","4","40","6","7","150","3","","","","","",""
"2018122116","35","1","","700","","","","","5","83","-50","10224","10208","","39","7","4","40","6","7","150","3","","","","","",""
"2018122117","14","1","","700","","","","","5","79","-50","10222","10206","","40","7","4","40","6","7","150","3","","","","","",""
"2018122118","33","6","","600","","","","","5","53","-47","10226","10210","","49","7","4","40","6","7","150","3","","","","","",""
"2018122119","34","4","","600","","","","","5","56","-41","10228","10212","","50","7","6","30","6","7","100","3","","","","","",""
"2018122120","34","3","","700","","","","","5","58","-47","10229","10213","","47","7","7","30","6","","","","","","","","",""
"2018122121","28","1","","700","","","","","5","48","-54","10230","10214","","49","7","7","30","6","","","","","","","","",""
"2018122122","15","1","","700","","","","","5","43","-47","10231","10215","","53","7","7","30","6","","","","","","","","",""
"2018122123","34","4","","700","","","","","5","48","-41","10236","10220","","53","7","7","30","6","","","","","","","","",""
"2018122124","22","2","","700","","","","","5","52","-47","10238","10222","","49","7","7","30","6","","","","","","","","",""
"2018122201","34","3","","700","","","","","5","51","-47","10243","10227","","50","7","7","30","6","","","","","","","","",""
"2018122202","21","1","","700","","","","","5","44","-41","10245","10229","","54","7","7","30","6","","","","","","","","",""
"2018122203","31","2","","700","","","","","5","35","-47","10245","10229","","56","6","6","30","6","","","","","","","","",""
"2018122204","31","4","","600","","","","","5","23","-54","10244","10228","","58","6","6","30","6","","","","","","","","",""
"2018122205","36","3","","600","","","","","5","18","-54","10242","10226","","59","6","6","30","6","","","","","","","","",""
"2018122206","32","2","","600","","","","","5","7","-50","10243","10227","","66","4","4","30","6","","","","","","","","",""
"2018122207","34","4","","600","","","","","5","5","-50","10245","10229","","67","4","4","30","6","","","","","","","","",""
"2018122208","34","3","","600","","","","","10","5","-47","10243","10227","","70","0","","","","","","","","","","","",""
"2018122209","32","3","","600","","","","","10","12","-33","10250","10234","","72","0","","","","","","","","","","","",""
"2018122210","35","1","","500","","","","","5","50","-22","10253","10237","","61","0","","","","","","","","","","","",""
"2018122211","1","4","","500","","","","","5","67","-27","10244","10228","","52","0","","","","","","","","","","","",""
"2018122212","28","3","","500","","","","","5","79","-36","10240","10224","","45","0","","","","","","","","","","","",""
"2018122213","33","5","","700","","","","","5","96","-36","10235","10219","","40","0","","","","","","","","","","","",""
"2018122214","32","5","","600","","","","","5","99","-36","10226","10210","","39","0","","","","","","","","","","","",""
"2018122215","31","5","","700","","","","","5","101","-60","10226","10210","","32","0","","","","","","","","","","","",""
"2018122216","29","8","","700","","","","","5","82","-30","10233","10217","","46","0","","","","","","","","","","","",""
"2018122217","31","8","","700","","","","","5","57","-27","10232","10216","","55","4","4","200","0","","","","","","","","",""
"2018122218","32","5","","500","","","","","5","49","-17","10234","10218","","62","6","6","180","0","","","","","","","","",""
"2018122219","5","2","","450","","","","","5","35","-25","10235","10219","","66","7","2","120","3","7","180","0","","","","","",""
"2018122220","30","2","","400","","","","","5","38","-19","10234","10218","","67","7","4","120","3","7","180","0","","","","","",""
"2018122221","34","3","","400","","","","","10","33","-22","10229","10213","","69","7","4","120","3","7","180","0","","","","","",""
"2018122222","32","3","","400","","","","","10","30","-27","10234","10218","","66","7","2","30","6","7","120","3","","","","","",""
"2018122223","34","3","","400","","","","","10","28","-27","10232","10216","","67","7","2","30","6","7","120","3","","","","","",""
"2018122224","32","4","","400","","","","","10","23","-33","10230","10214","","68","7","2","30","6","7","120","3","","","","","",""
"2018122301","34","4","","400","","","","","10","21","-27","10230","10214","","71","7","2","30","6","7","120","3","","","","","",""
"2018122302","34","5","","500","","","","","10","22","-33","10225","10209","","67","7","2","30","6","7","120","3","","","","","",""
"2018122303","29","4","","500","","","","","10","25","-36","10226","10210","","65","7","2","30","6","7","120","3","","","","","",""
"2018122304","30","6","","500","","","","","10","26","-41","10230","10214","","62","7","2","30","6","7","120","3","","","","","",""
"2018122305","30","3","","500","","","","","10","22","-54","10230","10214","","58","7","2","30","6","7","120","3","","","","","",""
"2018122306","5","2","","600","","","","","10","12","-54","10229","10213","","61","7","2","30","6","7","120","3","","","","","",""
